npsn,nama_sekolah,alamat,kelurahan,status,kecamatan,kabupaten,jenjang,latitude,longitude
20252280,SD NEGERI 2 CAMPAKA,Dusun Ciguha,DESA CAMPAKA,NEGERI,CIGUGUR,Kab. Pangandaran,dikdas,,
20263156,SD NEGERI 3 KERTAJAYA,Jl  Kadudampit Dusun Cibungur Rt. 013/04,DESA KERTAJAYA,NEGERI,CIGUGUR,Kab. Pangandaran,dikdas,,
20212649,SD NEGERI I KERTAJAYA,JALAN PAGERBUMI NOMOR 51,DESA KERTAJAYA,NEGERI,CIGUGUR,Kab. Pangandaran,dikdas,,
20263144,SDN 2 KERTAJAYA,JALAN PAGERBUMI NO. 186,DESA KERTAJAYA,NEGERI,CIGUGUR,Kab. Pangandaran,dikdas,,
60708393,MIN 4 Pangandaran,DUSUN CITARUNGGANG RT 06 RW 06,DESA PANGKALAN,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
60708396,MIS BOJONGKONDANG,"DUSUN CIBUNTU RT18 RW06,DESA BOJONGKONDANG KEC.LANGKAPLANCAR KABUPATEN CIAMIS",DESA BANGUNKARYA,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
60708399,MIS JAYASARI,DUSUN SINDANGSARI RT/RW 02/03 DESA JAYASARI KECAMATAN LANGKAPLANCAR KABUPATEN C,DESA BANGUNKARYA,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
60708394,MIS PANGKALAN 2,DUSUN PANGKALAN 04/09,DESA PANGKALAN,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
60708397,MIS PASIRPEUTEUY,JL.ANGGAWADANA NO. 205 DUSUN PASIRPEUTEUY RT. 03 RW. 04,DESA MEKARWANGI,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
70028061,MTs Al Wadiah,Dusun Bangunsari Rt/Rw 002/001,KEC. LANGKAPLANCAR,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20278661,MTsN 3 Pangandaran,JL.CIKADU NO.128 BANGUNJAYA LANGKAPLANCAR CIAMIS,DESA BANGUNJAYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20278659,MTSS AL-MAARIF CIMANGGU,DUSUN DUKUH RT/RW 002/007,DESA CISARUA,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20278663,MTSS JAYASARI,RT.02 RW.05 DUSUN JAYASARI,DESA BANGUNJAYA,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
69881641,MTSS SA Miftahul Ulum,Mekarwang Rt.05/02 Girikarya Langkaplancar,DESA BANGUNJAYA,SWASTA,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212538,SD NEGERI 1 BANGUNJAYA,jl. RAYA BANGUNJAYA NO. 24,DESA BANGUNJAYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20251970,SD NEGERI 1 BANGUNKARYA,Jl.Bangunkarya,DESA BANGUNKARYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20252960,SD NEGERI 1 BOJONG,Jl.BOJONG,DESA BOJONG,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212491,SD NEGERI 1 CIMANGGU,Jl.Cintajaya,DESA CIMANGGU,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211547,SD NEGERI 1 JADIMULYA,Jl.Dusun Cisagu RT.01/RW.03,DESA JADIMULYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212591,SD NEGERI 1 LANGKAPLANCAR,JL. JURAGO,DESA LANGKAPLANCAR,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211431,SD NEGERI 1 MEKARWANGI,Dusun Pasiragas Desa Mekarwangi,DESA MEKARWANGI,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212269,SD NEGERI 1 PANGKALAN,DUSUN CITARUNGGANG RT 007 RW 005,DESA PANGKALAN,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212451,SD NEGERI 2 BANGUNJAYA,Dusun Cibunar,DESA BANGUNJAYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212452,SD NEGERI 2 BANGUNKARYA,Jl.Wangkalronyok,DESA BANGUNKARYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212402,SD NEGERI 2 CIMANGGU,Jalan Raya Karangkamiri,DESA CIMANGGU,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211378,SD NEGERI 2 KARANGKAMIRI,Jl.Karangkamiri,DESA KARANGKAMIRI,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211325,SD NEGERI 2 LANGKAPLANCAR,Jl.Jurago,DESA LANGKAPLANCAR,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211356,SD NEGERI 2 PANGKALAN,Jl. Raya Pangkalan,DESA PANGKALAN,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211208,SD NEGERI 3 CIMANGGU,Dusun Dukuh,DESA CISARUA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211041,SD NEGERI 3 JADIMULYA,Dusun Sidikmulya,DESA JADIMULYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211030,SD NEGERI 3 KARANGKAMIRI,Jl.Cintaasih,DESA KARANGKAMIRI,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211729,SD NEGERI 4 BANGUNJAYA,Dusun Cibitung,DESA BANGUNJAYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211724,SD NEGERI 4 BOJONGKONDANG,Jalan Gunungengang,DESA BOJONGKONDANG,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211740,SD NEGERI 4 KARANGKAMIRI,Dusun Bangunsari,DESA KARANGKAMIRI,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211765,SD NEGERI 6 BANGUNJAYA,Dusun Cikadu RT. 03 / RW 05,DESA BANGUNJAYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20212486,SDN 2 BOJONG,Jl.Dusun Karoya,BUNGUR RAYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211435,SDN 2 SUKAMULYA,Jl.SUKASARI  RT.18 RW.08,DESA SUKAMULYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211624,SMP NEGERI 1 LANGKAPLANCAR,Jalan Raya Cigugur 94,DESA BANGUNJAYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211665,SMP NEGERI 2 LANGKAPLANCAR,Jln Pasirwaru No. 33,DESA CISARUA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20211584,SMP NEGERI 3 LANGKAPLANCAR,Langkaplancar,DESA LANGKAPLANCAR,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
20201615,SMP NEGERI 4 LANGKAPLANCAR,Jl.Raya Bojong desa jadikarya kec. langkaplancar,DESA JADIKARYA,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
69725889,SMPN 5 LANGKAPLANCAR,JLN. RAYA KARANGKAMIRI DUSUN CICEURI RT. 06 RW. 02,DESA CIMANGGU,NEGERI,LANGKAPLANCAR,Kab. Pangandaran,dikdas,,
60708408,MIN 1 Pangandaran,JL.SINDANGJAYA  NO. 19,DESA SINDANGJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
60708409,MIS KARANGLAYUNG,DSN.KERSARATU RT. 28 RW.07,DESA SINDANGJAYA,SWASTA,MANGUNJAYA,Kab. Pangandaran,dikdas,,
60708412,MIS KERTAJAYA II,JL.BENDUNG MANGANTI DSN BANTARLOA RT.03 RW.01,DESA JANGRAGA,SWASTA,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20278668,MTSS AMAL SHOLEH SUKAMAJU,JLN. MANGUNJAYA,DESA MANGUNJAYA,SWASTA,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20278667,MTSS KERTAJAYA,JL. BENDUNG MANGANTI NO. 403,DESA KERTAJAYA,SWASTA,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20213185,SD NEGERI 2 KERTAJAYA,Jl. Bendung Manganti No. 549 Dusun Cogekan 008/003,DESA KERTAJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211322,SD NEGERI 2 MANGUNJAYA,Dusun Sindang  No.104,DESA MANGUNJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211473,SD NEGERI 2 SINDANGJAYA,"Jl.Babakan,Sindangjaya,Mangunjaya",DESA SINDANGJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211421,SD NEGERI 2 SUKAMAJU,Dusun Sukamaju,DESA SUKAMAJU,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211215,SD NEGERI 3 SINDANGJAYA,Jl.Dusun Kersaratu No.65,DESA SINDANGJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211671,SD NEGERI 4 MANGUNJAYA,Jl.Desa Mangunjaya,DESA MANGUNJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211711,SD NEGERI 4 SINDANGJAYA,Jl.Cirapuan,DESA SINDANGJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211830,SD NEGERI 5 MANGUNJAYA,Jl.Dusun Poris No.57,DESA MANGUNJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211771,SD NEGERI 5 SINDANGJAYA,Jl.Cirapuan Rt 39/10,DESA SINDANGJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20212235,SDN 1 SUKAMAJU,Jl.Mangunjaya No 340 Dusun Bunisinga,DESA SUKAMAJU,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
20211579,SMP NEGERI 2 MANGUNJAYA,Jl. Desa Sindangjaya,DESA SINDANGJAYA,NEGERI,MANGUNJAYA,Kab. Pangandaran,dikdas,,
70045983,SMP PLUS ASSABAQ,DUSUN PORIS RT 12 RW 02,DESA MANGUNJAYA,SWASTA,MANGUNJAYA,Kab. Pangandaran,dikdas,0.0,0.0
70009377,SMP TERPADU AL MUHAIMIN,DUSUN BABAKAN RT 07 RW 02,DESA SINDANGJAYA,SWASTA,MANGUNJAYA,Kab. Pangandaran,dikdas,0.0,0.0
69976250,DARUSSALAM PANYUTRAN,Dsn. Panyutran RT 06/02,DESA PANYUTRAN,SWASTA,PADAHERANG,Kab. Pangandaran,dikdas,,
60708420,MIS SIDAMULYA,DUSUN CIHIDEUNG 02/08,DESA CIGANJENG,SWASTA,PADAHERANG,Kab. Pangandaran,dikdas,,
60708417,MIS SUKAMANAH,SUKAMANAH,DESA KARANGSARI,SWASTA,PADAHERANG,Kab. Pangandaran,dikdas,,
20278670,MTSS PADAHERANG,JL PALEDAH NO.14 DUSUN PATINGGEN II,DESA KARANGPAWITAN,SWASTA,PADAHERANG,Kab. Pangandaran,dikdas,,
20252327,SD NEGERI 1 BOJONGSARI,Dusun Cipari Rt 02 Rw 07,DESA BOJONGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20252425,SD NEGERI 1 CIGANJENG,Dusun Cihideung,DESA CIGANJENG,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20212584,SD NEGERI 1 MARUYUNGSARI,Dusun Anggaraksan  Rt/031 Rw/013,DESA MARUYUNGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20252416,SD NEGERI 2 BOJONGSARI,Dusun Nanggewer Rt 01 Rw 09,DESA BOJONGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20252417,SD NEGERI 2 CIGANJENG,Dusun Pasar,DESA CIGANJENG,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211379,SD NEGERI 2 KARANGMULYA,Dusun Karangmulya Rt 05 Rw 03,DESA KARANGMULYA,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211390,SD NEGERI 2 KEDUNGWULUH,Rt.19 Rw.07 Dusun Babakanjaya,DESA KEDUNGWULUH,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211318,SD NEGERI 2 MARUYUNGSARI,Dusun Maruyungsari  Rt/12 Rw/06,DESA MARUYUNGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211347,SD NEGERI 2 PADAHERANG,Jln Raya Padaherang No.535 Rt.11/02,DESA PADAHERANG,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211336,SD NEGERI 2 PALEDAH,Dusun Mekarjaya,DESA PALEDAH,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211463,SD NEGERI 2 PASIRGEULIS,Dusun Pangasinan RT. 18 RW. 05,DESA PASIRGELIS,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20252368,SD NEGERI 3 BOJONGSARI,Dusun Babakanjaya Rt 02 Rw 02,DESA BOJONGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
70002229,SD NEGERI 3 KARANGMULYA,Dusun Pangolahan RT 07 RW 4,DESA KARANGMULYA,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211283,SD NEGERI 3 MARUYUNGSARI,Dusun Mekarsari  Rt/35  Rw/10,DESA MARUYUNGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211275,SD NEGERI 3 PALEDAH,Jalan Bendung Manganti No 168 Dsn Paledah Rt 04/02,DESA PALEDAH,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20252370,SD NEGERI 3 SUKANAGARA,Dusun Sentul Rt 006 Rw 002,DESA SUKANAGARA,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211743,SD NEGERI 4 KARANGPAWITAN,Dusun Patinggen I Rt05/rw01,DESA KARANGPAWITAN,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211672,SD NEGERI 4 MARUYUNGSARI,Dusun Tarisi  Rt 05/ Rw 02,DESA MARUYUNGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211704,SD NEGERI 4 PALEDAH,Dusun Cibadak Rt 23 Rw 08,DESA PALEDAH,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211394,SDN 2 KARANGPAWITAN,DUSUN HARJARESIK,DESA KARANGPAWITAN,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
69950605,SMP DHARMA KSATRIA,DUSUN PATINGGEN 2 RT 20 RW 05 KECAMATAN PADAHERANG KABUPATEN PANGANDARAN,DESA KARANGPAWITAN,SWASTA,PADAHERANG,Kab. Pangandaran,dikdas,,
20211626,SMP NEGERI 1 PADAHERANG,Jalan Si Kabayan Babakan Pikiran rakyat,DESA KARANGPAWITAN,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211585,SMP NEGERI 3 PADAHERANG,Jl. BENDUNG MANGANTI,DESA PALEDAH,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20211616,SMP NEGERI 4 PADAHERANG,Jl. Perintis,DESA MARUYUNGSARI,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
20263220,SMP NEGERI 6 PADAHERANG,Desa Panyutran Kec. Padaherang,DESA PANYUTRAN,NEGERI,PADAHERANG,Kab. Pangandaran,dikdas,,
70056785,SMP PLUS MANBAUL HUDA,"Jl. Raya Pangandaran, Dusun Karanghonje RT 17 RW 07 Desa Sindangwangi Kecamatan",DESA SINDANGWANGI,SWASTA,PADAHERANG,Kab. Pangandaran,dikdas,,
60708489,MIS CIKEMBULAN,RT 04/02 DESA CIKEMBULAN KEC. SIDAMULIH KAB. PANGANDARAN,DESA CIKEMBULAN,SWASTA,SIDAMULIH,Kab. Pangandaran,dikdas,,
60708488,MIS CIOKONG,JALAN RAYA CIJULANG NO 130 DUSUN CIOKONG RT 03 RW 01,DESA SUKARESIK,SWASTA,SIDAMULIH,Kab. Pangandaran,dikdas,,
20252235,SD NEGERI 1 CIKALONG,jl. Desa cikalong NO. 70,DESA CIKALONG,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
20252314,SD NEGERI 1 KALIJATI,Jl. Karanganyar No. 127,DESA KALIJATI,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
20212656,SD NEGERI 1 KERSARATU,jl. kamojing 252,DESA KERSARATU,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
20212603,SD NEGERI 1 PAJATEN,jl. Pajaten RT.03 RW.02,DESA PAJATEN,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
20252101,SD NEGERI 2 SIDAMULIH,jl. cikalong NO. 27  Sidamulih,DESA SIDAMULIH,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
20252236,SD NEGERI 3 PAJATEN,Dusun Belengbeng RT.06 RW.03,DESA PAJATEN,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
20252103,SD NEGERI 3 SIDAMULIH,JL. KARANGHONJE NO.51 RT.05 RW.06,DESA SIDAMULIH,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
20252237,SD NEGERI 4 CIKEMBULAN,JL. PASIRSEUTI NO. 27,DESA CIKEMBULAN,NEGERI,SIDAMULIH,Kab. Pangandaran,dikdas,,
70048717,MI UNGGULAN AL KAHFI,Kp. Cipeucang RT/RW: 003/002,Kec. Cileungsi,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70048870,MIS UNGGULAN AR RIDHO AL YAMANI,Kp. Cikerewis Rt.09 Rw.02,Kec. Cileungsi,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70059733,SD BAKTI MULYA 400 CIBUBUR,PERUMAHAN METLAND TRANSYOGI JL. GANDARIA KAVLING XXI RT 001 RW 023,Cipenjo,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70046935,SD QU RAN DAN TEKNOLOGI AL MA WA,JALAN PASAREAN KP. RAWA LELE RT 002 RW 003,Pasir Angin,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70054348,SDIT FAJAR DUNIA,Jl. Palasari Timur NO. 50 Rt 021/010,Mampir,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70061970,SDIT HADIQOTUL QURANI,Kp Kaum RT 05 RW 03,Jatisari,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70052586,SDIT IHSAN ALFARA BOGOR,"JL. RAYA CILEUNGSI JONGGOL GANG EMPOSEN RT 001 RW 001, CIPEUCANG",Cipeucang,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70058003,SDIT KHARISMA AZ ZAHRA,Kp. Cipenjo RT 013 RW 006,Cipenjo,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70058032,SDS BUKIT HERMON,Metland Cileungsi Sektor 6 RT.012 RW 026,Cipenjo,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70059712,SMP BAKTI MULYA 400 CIBUBUR,"METLAND TRANSYOGI CIBUBUR , AREA COMMERCIAL 7, JL. GANDARIA KAVLING XXI",Cipenjo,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
70049424,SMP IT PRAYASQI ISLAMIC SCHOOL,Jl. Raya Setu-Pasirangin Gg. Anggrek No. 21 RT 003 RW 001 Kp. Cinyonsong,Pasir Angin,SWASTA,Cileungsi,Kab. Bogor,dikdas,0.0,0.0
69993270,MTs DARUL HIJRAH,JL. PURI LESTARI II,Susukan,SWASTA,Bojong Gede,Kab. Bogor,dikdas,0.0,0.0
69941484,MTsS Al-Fath,Jl.merpati Rt.002/003,Bojong Gede,SWASTA,Bojong Gede,Kab. Bogor,dikdas,0.0,0.0
70035071,SDIT AL GHANIYUL MARTUA,Kp Sudimampir Jl Kemuning II,Cimanggis,SWASTA,Bojong Gede,Kab. Bogor,dikdas,0.0,0.0
70046986,SMP GENERASI AHAD I SCHOOL,PERUMAHAN BILABONG BLOK G1/14,Cimanggis,SWASTA,Bojong Gede,Kab. Bogor,dikdas,0.0,0.0
70035088,SMP MAHIMA,Kp Ceringin RT 004/008,Ragajaya,SWASTA,Bojong Gede,Kab. Bogor,dikdas,0.0,0.0
70033024,MI TAHFIZH AN NASHR,"Jl. Balai desa, Jl. Kp. Sawah Gg. Rw. 3 No.RT.2, Jabon Mekar, Kec. Parung, Bogor",Jabon Mekar,SWASTA,Parung,Kab. Bogor,dikdas,0.0,0.0
70058679,MTS AN NASHR,Jl. Balai Desa Jabon Mekar  Kp. Sawa,Jabon Mekar,SWASTA,Parung,Kab. Bogor,dikdas,0.0,0.0
70039726,SD ISLAM NURUL KARIMAH,Jl Pahlawan Kp Jeletreng RT 004/004,Cogreg,SWASTA,Parung,Kab. Bogor,dikdas,0.0,0.0
70055604,SD QURAN AL MAHMUDAH,KP. COGREG RT 003 RW 003,Cogreg,SWASTA,Parung,Kab. Bogor,dikdas,0.0,0.0
70053025,SDIT UMAR AL FARUQ,JL. H. MAWI GG. SERIUS RT 003 RW 003,Waru,SWASTA,Parung,Kab. Bogor,dikdas,0.0,0.0
69993277,MI HAFIZD AL-WASI,KP. MANGLID RT 001/003,Sukaraksa,SWASTA,Cigudeg,Kab. Bogor,dikdas,0.0,0.0
69958261,MIS Annur,Kp. Babakan Saga 002/001,Cigudeg,SWASTA,Cigudeg,Kab. Bogor,dikdas,0.0,0.0
70061483,SMP AL ARAF,KAMPUNG CIKAWUNG RT 002 RW 001,Banyu Wangi,SWASTA,Cigudeg,Kab. Bogor,dikdas,0.0,0.0
70040993,SMPIT EL-MIYAH,Jl.Pasir Madang 05 KM. Rt 003/004,Sukaraksa,SWASTA,Cigudeg,Kab. Bogor,dikdas,0.0,0.0
70048212,SPM WUSTHA DARUNNAJAH 2 CIPINING,Cipining,Argapura,SWASTA,Cigudeg,Kab. Bogor,dikdas,0.0,0.0
70033296,MTs Darul Irsyad,Komplek Koperasi Prasaja N0.1 Rt.07/04,Sasak Panjang,SWASTA,Tajurhalang,Kab. Bogor,dikdas,0.0,0.0
70046698,MTS NURANI TAHFIDZ,Jl. H. Kerim No. 29 Rt 004 Rw 002,Kec. Tajurhalang,SWASTA,Tajurhalang,Kab. Bogor,dikdas,0.0,0.0
70039346,SDIT AL ISLAMI,Kp Pulo RT 02 RW 01,Sasak Panjang,SWASTA,Tajurhalang,Kab. Bogor,dikdas,0.0,0.0
70043906,SMP IT RQ RAUDLATUL QURÁN,Kp. Kali Putih Rt 003/003,Citayam,SWASTA,Tajurhalang,Kab. Bogor,dikdas,0.0,0.0
69976195,UNGGULAN AR-RIDHO,Kp. Tajur Halang RT 04 Rw 03,Tajur Halang,SWASTA,Tajurhalang,Kab. Bogor,dikdas,0.0,0.0
70037779,MI ARRAHMAN,Kp. Pasir Jawa,Pasir Jaya,SWASTA,Cigombong,Kab. Bogor,dikdas,0.0,0.0
70046697,MIS NUURUL BADRI,Kp. Cileungsir Rt 01/06,Cisalada,SWASTA,Cigombong,Kab. Bogor,dikdas,0.0,0.0
70043722,SD QURAN HUDAQU,JL. BOHLAM KP. MUARA RT 002 RW 004,Ciburuy,SWASTA,Cigombong,Kab. Bogor,dikdas,0.0,0.0
70062479,SDIT EL FATH,KP. CIGOMBONG RT. 003 RW 007,Tugu Jaya,SWASTA,Cigombong,Kab. Bogor,dikdas,0.0,0.0
70048339,SMPIT RAUDHATUL MUBARAKAH,Kp. Cigadog,Sagaranten,SWASTA,Sagaranten,Kab. Sukabumi,dikdas,0.0,0.0
70028172,MI QUR`AN AL-QUDWAH,Jl. Jend. Sudirman No 29 Jajaway Rt 05/15,Citepus,SWASTA,Pelabuhan Ratu,Kab. Sukabumi,dikdas,0.0,0.0
70059139,MTS CIMANGGU,Kp. Cimanggu,CIMANGGU,SWASTA,Pelabuhan Ratu,Kab. Sukabumi,dikdas,0.0,0.0
70061948,SMP ISLAM TERPADU ADZKIA PALABUHANRATU,Jl. Raya Cangehgar Kp. Batusapi RT 002 RW 001,PALABUHANRATU,SWASTA,Pelabuhan Ratu,Kab. Sukabumi,dikdas,0.0,0.0
70049582,MTS DARUROYYAN,Kp. Ciasahan Rt 12 Rw 03,Kec. Jampang Tengah,SWASTA,Jampang Tengah,Kab. Sukabumi,dikdas,0.0,0.0
70045099,MTs Daruroyyan,Ciasahan Rt 12 Rw 03,Sindangresmi,SWASTA,Jampang Tengah,Kab. Sukabumi,dikdas,0.0,0.0
69983293,MTSS NURUL IMAN,KP. CIKORES,Bantarpanjang,SWASTA,Jampang Tengah,Kab. Sukabumi,dikdas,0.0,0.0
70044275,MI AL-ASY`ARIYAH,Jl.Pasir Datar Indah Kp.Ciparay Rt.03/01,Cikahuripan,SWASTA,Kadudampit,Kab. Sukabumi,dikdas,0.0,0.0
70061410,SMP ISLAM TERPADU ALI UTSMAN,Kp. Cimahi Girang RT 019 RW 006,Cikahuripan,SWASTA,Kadudampit,Kab. Sukabumi,dikdas,0.0,0.0
70050420,MI AL-FURQON,Kp. Caringin Pojok RT. 010 RW. 003,Caringin Kulon,SWASTA,Caringin,Kab. Sukabumi,dikdas,0.0,0.0
70060332,MI QUR'AN AS-SAIDAH,Kp. Selaawi RT 004 RW 002,Caringin Kulon,SWASTA,Caringin,Kab. Sukabumi,dikdas,0.0,0.0
70042946,MTs AL-FURQON,Kp. Caringin Pojok,Caringin Kulon,SWASTA,Caringin,Kab. Sukabumi,dikdas,0.0,0.0
70049499,SD ISLAM TECHNOLOGI AL-FAWWAZ,Kp. Talaga Tengah RT.004 RW.002,Talaga,SWASTA,Caringin,Kab. Sukabumi,dikdas,0.0,0.0
70054989,SDIT DAARUL ISHLAH,Kp. Kongsi RT 01 RW 01,Caringin Wetan,SWASTA,Caringin,Kab. Sukabumi,dikdas,0.0,0.0
70061253,SD IT AL-IRSYAD,Dusun Neglasari RT 03 Rw 03,Buana Mekar,SWASTA,Cibugel,Kab. Sumedang,dikdas,0.0,0.0
70053758,SMP IT Insan Cendikia Ibnu Hadis,Jl. Barupuspa RT 02 RW 01,Jayamandiri,SWASTA,Cibugel,Kab. Sumedang,dikdas,0.0,0.0
70051468,SMP IT NURUL HIKMAH,Dusun Cidomas Rt.05 Rw. o3,Cibugel,SWASTA,Cibugel,Kab. Sumedang,dikdas,0.0,0.0
70034963,SMP IT AL-MANSHURIYYAH,Kp. Cibodas Pesantren RT 001 RW 005,Mekarwangi,SWASTA,Cisayong,Kab. Tasikmalaya,dikdas,0.0,0.0
69956156,MIS Darul Hikmah,Bojongsoban 002/009,Tanjungsari,SWASTA,Sukaresik,Kab. Tasikmalaya,dikdas,0.0,0.0
70034919,SD IT BANI SHIDDIQ,Kp. Sukaharja RT 002 RW 009,Sukaresik,SWASTA,Sukaresik,Kab. Tasikmalaya,dikdas,0.0,0.0
70058759,MI PERSIS AL-ITTIHAD,DUSUN KADUPUGUR NO. 1,Gunungcupu,SWASTA,Sindangkasih,Kab. Ciamis,dikdas,0.0,0.0
70011374,SD AS SUR,Jl. Raya Tugu RT.003 RW.001,Tugu,SWASTA,Sliyeg,Kab. Indramayu,dikdas,0.0,0.0
